Wavelength_nm,Absorbance
741.0,0.21421223107438872
741.5,0.2386917119586009
742.0,0.26326375130354046
742.5,0.2875547300874239
743.0,0.3112220644659694
743.5,0.3339616328213406
744.0,0.35551416455447643
744.5,0.3756704376474716
745.0,0.39427516169763466
745.5,0.4112294558168623
746.0,0.4264918656939174
746.5,0.44007790037106065
747.0,0.4520581059978582
747.5,0.4625547300874208
748.0,0.4717370647215501
748.5,0.47981558986894984
749.0,0.4870350676899887
749.5,0.49366676466876286
750.0,0.5000000000000011
750.5,0.5063332353312345
751.0,0.5129649323100114
751.5,0.5201844101310477
752.0,0.5282629352784524
752.5,0.5374452699125741
753.0,0.5479418940021412
753.5,0.5599220996289387
754.0,0.573508134306086
754.5,0.5887705441831326
755.0,0.6057248383023679
755.5,0.6243295623525267
756.0,0.6444858354455253
756.5,0.6660383671786537
757.0,0.688777935534033
757.5,0.7124452699125756
758.0,0.7367362486964568
758.5,0.761308288041394
759.0,0.7857877689256134
759.5,0.8097783235568641
760.0,0.8328697807033028
760.5,0.8546475528990455
761.0,0.8747022371925369
761.5,0.8926391954340218
762.0,0.908087880179142
762.5,0.920710678118654
763.0,0.9302110543873888
763.5,0.9363407978789035
764.0,0.9389061893845558
764.5,0.9377729404545347
765.0,0.9328697807033036
765.5,0.9241906041204033
766.0,0.911795119992621
766.5,0.8958079904341898
767.0,0.8764164733632006
767.5,0.8538666261498898
768.0,0.8284581602007717
768.5,0.8005380695714499
769.0,0.7704931865125367
769.5,0.7387418429160691
770.0,0.7057248383023632
770.5,0.6718959317386273
771.0,0.6377120864981068
771.5,0.6036237020738215
772.0,0.5700650682103902
772.5,0.537445269912581
773.0,0.5061397610702076
773.5,0.4764828076861677
774.0,0.4487609801179909
774.5,0.4232078477757495
775.0,0.40000000000000224
775.5,0.3792544841052276
776.0,0.36102771662297795
776.5,0.34531588747616276
777.0,0.3320568400548044
777.5,0.32113337385011537
778.0,0.3123778813311156
778.5,0.30557819797827296
779.0,0.3004845146269046
779.5,0.2968171752533305
780.0,0.29427516169763523
780.5,0.29254505009198484
781.0,0.2913102123624516
781.5,0.2902600303764608
782.0,0.28909889025772006
782.5,0.2875547300874232
783.0,0.28538692551178857
783.5,0.28239331440348536
784.0,0.2784161832664087
784.5,0.2733470639986262
785.0,0.2671302192966962
785.5,0.259764727664494
786.0,0.25130511387447535
786.5,0.24186050695876954
787.0,0.23159234448759985
787.5,0.22071067811865536
788.0,0.20946917027935127
788.5,0.19815890451388649
789.0,0.18710116168245344
789.5,0.1766393401090015
790.0,0.16713021929669777
790.5,0.15893478343508974
791.0,0.1524088321994001
791.5,0.14789361201069562
792.0,0.14570670084504853
792.5,0.1461333738501129
793.0,0.14941866559097905
793.5,0.15576032798366862
794.0,0.16530286129544414
794.5,0.17813276952844237
795.0,0.19427516169763256
795.5,0.21369178769783653
796.0,0.23628056243488424
796.5,0.261876595533384
797.0,0.29025470712286466
797.5,0.32113337385011276
798.0,0.3541800142630533
798.5,0.38901748992103713
799.0,0.42523166881499963
799.5,0.4623798716607136
800.0,0.4999999999999968
