Wavelength_nm,Std_2.0ug_mL,Std_5.0ug_mL,Std_10.0ug_mL,Std_20.0ug_mL
388.0,0.0,0.0,7.828958441081139e-05,0.00035769010205656516
388.5,0.0,0.004999141204707443,0.0,0.0
389.0,0.0021405733431034382,0.0,0.0,0.0
389.5,0.007589204622640401,0.0,0.0012375981469850224,0.002765209091627088
390.0,0.0025128473818981064,0.0001962286778406016,0.0,0.0
390.5,0.0,0.0038593372148762245,0.002511245326118569,0.0
391.0,0.002122778598122841,0.0020512299516573518,0.0,0.0
391.5,0.00034216163378209376,0.0024787343878068403,0.0,0.0
392.0,0.0,0.005263008972734721,0.0022784139933986875,0.0
392.5,0.0009295388321542633,0.0006436919535872463,0.0,0.003379338318251186
393.0,0.004644872081888041,0.001127444356234221,0.0,0.0
393.5,0.0,0.0,0.0008087172702566541,0.0030014196076785893
394.0,0.0,0.0,0.0011259166531683827,0.0
394.5,0.0014654899978152637,0.0,0.0,0.0065770233990002135
395.0,0.005492839970953886,0.004850936416529388,0.000678379047748356,0.00046747086787979044
395.5,0.0028205279782131877,0.0,0.0,0.0016668341988166993
396.0,0.0030561511406793245,0.004031838403982939,0.0012348072361885337,4.610591968383612e-05
396.5,0.0069071348656270515,0.0007846187216889684,0.000863431302884189,0.0
397.0,0.004863278933019318,0.0,0.0015128144313403835,0.0
397.5,0.0021380498204384944,0.00019640847226902656,0.00241280207307522,0.0
398.0,0.0,0.005328966387445245,0.0,0.0014127633247561118
398.5,0.00041285397391488296,0.0,0.0,0.004942455215724203
399.0,0.0,0.002371780838691232,0.0,0.0
399.5,0.0025450517006950714,0.0033945419212076215,0.0,0.0
400.0,0.0,0.0,0.0013871566521714135,0.0
400.5,0.004636160479415546,0.0018981355858447328,0.0,0.0
401.0,0.00043752021943146405,0.0016054654578651888,0.0005777185175706586,0.0008867591122454769
401.5,0.0,0.0,0.0013063511655337413,0.0
402.0,0.0024456181243121293,0.002054957743134487,0.0,0.0
402.5,0.0,0.0,0.001304811823780099,0.005834242501696185
403.0,0.0,0.0,0.004193458157480614,0.0019470793548841206
403.5,0.0,0.0,0.0003740003252351401,0.00350811930292064
404.0,0.0024616929966924787,0.001156439679752364,0.0,0.0004366514171660231
404.5,0.0,0.0,0.0,0.004015379562752316
405.0,0.004274901102156017,0.0,0.0,0.0
405.5,0.0,0.0,0.0,0.0
406.0,0.0015633282929296913,0.0,0.0,0.0
406.5,0.0,0.0,0.004388132978005513,0.0
407.0,0.0034665917688866525,0.0021898794531806536,0.0,0.003690834545053932
407.5,0.0,0.0,0.0,0.0
408.0,0.0015567747724871488,0.004334578492872887,0.0027742429035357667,0.0
408.5,0.0,0.001224778375398208,0.000705734294986722,0.0016369667839759116
409.0,0.0,0.0004741954321138446,0.0,0.0
409.5,0.0,0.0,0.0,0.0013362808089204005
410.0,0.003294030116274486,0.005860766038956754,0.0016062041466847815,0.0
410.5,0.0,0.0,0.0016525341033256633,0.0
411.0,0.0,0.0016022253284088954,0.0,0.0
411.5,0.0,0.005082984970293749,0.0023840928831752885,0.0003774497944422759
412.0,0.0023422630680680298,0.0,0.0023552894971775895,0.0
412.5,0.0,0.0,0.0,0.0
413.0,0.0,0.0,0.0,0.0
413.5,0.000552905218195076,0.002746987785949765,0.0009827260967156996,0.00553435365803455
414.0,0.0,0.004076121690861134,0.0017371453505425805,0.0
414.5,0.0008616246064802426,0.0018133130525731932,0.0,0.0
415.0,0.0035685844107129993,0.0,0.0,7.441786059476542e-05
415.5,6.360464357136025e-05,0.0,0.0016088056552427251,0.0013999534361371533
416.0,0.0,0.0006102241582408547,0.0004710449503523171,0.0010607146539818358
416.5,0.002298347710605286,0.0,0.004076367416949884,0.0023661216965765006
417.0,0.0,0.0,0.0015460357353935725,0.0
417.5,0.0,0.006722860709284643,0.007152373869101657,2.706077685398267e-05
418.0,0.0,0.0,0.0015875708034294625,0.0
418.5,0.0,0.003481677034344311,0.0,0.0006347776255969024
419.0,0.005737802035472327,0.0,0.0,0.0
419.5,0.0,0.0,0.0,0.003597194268742546
420.0,0.0017307291534185473,0.0,0.0,0.0013115039794752547
420.5,0.0021534170853786793,0.0,0.0020301245864829394,0.0
421.0,0.0,0.0,0.00018218347063619672,0.0016005991228146951
421.5,0.0018863274215989506,0.0038904624836800165,0.0,0.0008788690245677483
422.0,0.0,0.0021515774946127097,0.0,0.0
422.5,0.0,0.0020933133220794307,0.0,0.0
423.0,0.0,0.0,0.0,0.0
423.5,0.0,0.0,0.0,0.0
424.0,0.0,0.0006069686987400853,3.234428699589131e-05,0.0011030893339546927
424.5,0.0010296381965896446,0.0020360986482336513,0.0,0.0
425.0,0.006847618918643138,0.004027535639218237,0.0,0.0
425.5,0.0,0.0,0.0002841249337659931,0.005761891953075492
426.0,0.0,0.005098644270091706,0.0005814018316184999,0.001091110372391893
426.5,0.0011148664837810948,0.0,0.0016297052569354744,0.0
427.0,0.0005595645599580387,0.0,0.00016900733813270867,0.0006039546393683043
427.5,0.0,0.0,0.004396965015258712,0.00377263221660987
428.0,0.0,0.0,0.0,0.0
428.5,0.0,0.0,0.0033285156853762815,0.0
429.0,0.0,0.0,0.0,0.0010117067916461625
429.5,0.0,0.0,0.0,0.0007129067856466898
430.0,0.0,0.0003640715445055452,0.0,0.0
430.5,0.0,0.0,0.0,0.0
431.0,0.0033734485820774225,0.0023377810557884435,0.004583553358195132,0.0
431.5,0.0,0.0,0.0,0.0
432.0,0.00570605166990161,0.002669646504776123,0.0,9.432321849615735e-05
432.5,0.0,0.0,0.0022646282121796214,0.0
433.0,0.0,0.001116809338346186,0.0,0.0002638838541103881
433.5,0.0,0.0,0.0,0.0
434.0,0.0023384401631204935,0.00038743761473390936,0.001039054729841565,0.0
434.5,0.0030797938516951345,0.0,0.0028270934923704315,0.0004198492410989921
435.0,0.0,0.0028071237121845057,0.0,0.0
435.5,0.000994618944320671,0.0,0.004680626342901701,0.003891325040328096
436.0,0.0,0.004092124525128695,0.00463548527975058,0.0022143550374365993
436.5,0.0,0.0,0.0,0.004329744045210761
437.0,0.00045359152595079153,0.003950082562433128,0.002593555416380849,0.00014087604107604581
437.5,0.0022952084428874077,0.0017345868811596272,0.0,0.0
438.0,0.0,0.0,0.0005108840844257704,0.0018956596919247756
438.5,0.0,0.006509284777652156,0.0,0.0
439.0,0.0006200696921445001,0.0,0.002903431248453577,0.0
439.5,0.0,0.0,0.0,0.0
440.0,0.0020542799068467284,0.000621201166600039,0.0030835211702004883,0.005715263559175336
440.5,0.0,0.001565351234794193,0.0,0.0028580113858394617
441.0,0.0,0.0006791678729287156,0.0,0.0
441.5,0.004630609017310709,0.0023973908293538192,0.0,0.0
442.0,0.0,0.0013777374290919095,0.0006614906968402362,0.0
442.5,0.0010903019156387611,9.809900982276075e-05,0.0,0.0013127971564384994
443.0,0.0,0.0,0.0019402750118631352,0.0
443.5,0.0,0.0,0.0,0.0
444.0,0.0,0.0027074385685397777,0.00672559950762992,0.0
444.5,0.003558146027059098,0.0,0.0,0.0049022985606151
445.0,0.0,0.0003329754350863865,0.0,0.00034602461237199226
445.5,0.0,0.0,0.0014423662292795758,0.0033324755041138753
446.0,0.0,0.0,0.0,0.0
446.5,0.0035293625780495885,0.0,0.0017795676938683464,0.003866227449456409
447.0,0.0008976320088680122,0.003733622341917493,0.0,0.0
447.5,0.00203780153407202,0.0,0.0014630878145312546,0.0
448.0,0.0,0.0,0.000168944188362309,0.0
448.5,0.0007081227687427458,0.002185329193230803,0.0016373533958622506,0.0030218865830148028
449.0,0.0014821076128057706,0.0018266528065012907,0.0,0.0035080026167118453
449.5,0.004638832937602931,0.0023195541360316783,0.0,0.0
450.0,0.0007405725254004228,0.0031870614877174503,0.00431776118549436,0.0034695080472291213
